trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1598,False,"{'a': 0.5, 'e': 0.3623977500000001}",20,0,-46.62117789144737,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1599,False,"{'a': 0.5, 'e': 0.361599}",35,16,3.7231412265620247,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1600,False,"{'a': 0.5, 'e': 0.36079975}",30,20,12.495746742583197,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1601,False,"{'a': 0.5, 'e': 0.36}",25,0,-5.677904018266403,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1602,False,"{'a': 0.5, 'e': 0.35919975000000004}",20,10,19.014268651491435,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'a': 0.5, 'e': 0.358399}",20,3,-4.126212042325566,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1604,False,"{'a': 0.5, 'e': 0.35759775000000005}",25,0,7.723865285967659,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1605,False,"{'a': 0.5, 'e': 0.356796}",20,14,-0.2786767597789348,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1606,False,"{'a': 0.5, 'e': 0.35599375}",25,15,9.741370772432205,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1607,False,"{'a': 0.5, 'e': 0.35519100000000003}",25,15,10.943216644439653,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1608,False,"{'a': 0.5, 'e': 0.35438775}",25,9,-42.591356568744054,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 1}",1
1609,False,"{'a': 0.5, 'e': 0.353584}",20,3,-2.5363515165556603,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
1610,False,"{'a': 0.5, 'e': 0.35277975000000006}",25,12,-45.19127660532362,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
1611,False,"{'a': 0.5, 'e': 0.35197500000000004}",20,13,12.255832005569488,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1612,False,"{'a': 0.5, 'e': 0.35116975000000006}",20,7,-65.57263962333808,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
1613,False,"{'a': 0.5, 'e': 0.350364}",20,11,-2.144586362225994,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1614,False,"{'a': 0.5, 'e': 0.34955775}",20,3,17.32551931069124,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1615,False,"{'a': 0.5, 'e': 0.34875100000000003}",25,15,18.460231374412785,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1616,False,"{'a': 0.5, 'e': 0.34794375}",20,3,-61.921887022116124,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 1}",1
1617,False,"{'a': 0.5, 'e': 0.347136}",20,14,-12.735613797024671,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
1618,False,"{'a': 0.5, 'e': 0.34632775000000005}",20,6,-57.05431951345068,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 1}",1
1619,False,"{'a': 0.5, 'e': 0.345519}",30,15,15.222725199226357,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
1620,False,"{'a': 0.5, 'e': 0.34470975000000004}",25,18,11.858446207744311,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1621,False,"{'a': 0.5, 'e': 0.3439}",20,4,5.624396737880093,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1622,False,"{'a': 0.5, 'e': 0.3430897500000001}",30,0,-85.55096077330116,"{0: 23, 1: 3, 2: 2, 3: 0, 4: 2}",0
1623,False,"{'a': 0.5, 'e': 0.342279}",35,19,-59.590435254632986,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 2}",1
1624,False,"{'a': 0.5, 'e': 0.34146775000000007}",25,17,9.329846585096439,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1625,False,"{'a': 0.5, 'e': 0.34065600000000007}",25,3,-76.7245868304894,"{0: 14, 1: 4, 2: 2, 3: 1, 4: 1}",1
1626,False,"{'a': 0.5, 'e': 0.33984375}",20,13,12.905303217049985,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1627,False,"{'a': 0.5, 'e': 0.3390310000000001}",25,9,-22.698266964193586,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
1628,False,"{'a': 0.5, 'e': 0.33821775}",30,16,27.839064431849966,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1629,False,"{'a': 0.5, 'e': 0.33740400000000004}",25,13,-19.794340026033666,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
1630,False,"{'a': 0.5, 'e': 0.33658975}",30,20,14.039175230507146,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1631,False,"{'a': 0.5, 'e': 0.33577500000000005}",25,10,2.0561277103953817,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1632,False,"{'a': 0.5, 'e': 0.33495975}",20,0,5.8538734058593,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1633,False,"{'a': 0.5, 'e': 0.334144}",25,14,-63.60140113003585,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 2}",1
1634,False,"{'a': 0.5, 'e': 0.33332775000000003}",20,5,28.546031394357335,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1635,False,"{'a': 0.5, 'e': 0.332511}",20,0,-12.380965070920238,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1636,False,"{'a': 0.5, 'e': 0.33169375}",20,10,-47.48625855087496,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
1637,False,"{'a': 0.5, 'e': 0.33087600000000006}",25,5,19.836543255956062,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1638,False,"{'a': 0.5, 'e': 0.33005775000000004}",20,4,10.623765904348419,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1639,False,"{'a': 0.5, 'e': 0.32923900000000006}",20,5,3.548206156434662,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1640,False,"{'a': 0.5, 'e': 0.32841975}",20,12,12.85047977177284,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1641,False,"{'a': 0.5, 'e': 0.3276}",20,8,-45.3873400482684,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
1642,False,"{'a': 0.5, 'e': 0.32677975000000004}",25,7,-67.138771066841,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 1}",1
1643,False,"{'a': 0.5, 'e': 0.325959}",35,3,-37.50628804660306,"{0: 27, 1: 1, 2: 3, 3: 0, 4: 1}",1
1644,False,"{'a': 0.5, 'e': 0.32513775}",20,8,15.121948528445383,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1645,False,"{'a': 0.5, 'e': 0.32431600000000005}",25,16,5.164708521610073,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1646,False,"{'a': 0.5, 'e': 0.32349375}",20,7,-18.67068088629611,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1647,False,"{'a': 0.5, 'e': 0.32267100000000004}",25,15,14.325539311793873,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1648,False,"{'a': 0.5, 'e': 0.32184775}",25,12,23.30346577564741,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1649,False,"{'a': 0.5, 'e': 0.321024}",25,15,-1.9077377166845157,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1650,False,"{'a': 0.5, 'e': 0.32019975}",20,0,-52.701848132991024,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
1651,False,"{'a': 0.5, 'e': 0.3193750000000001}",25,1,-10.525450593333739,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 0}",1
1652,False,"{'a': 0.5, 'e': 0.3185497500000001}",20,0,-41.55187470721418,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1653,False,"{'a': 0.5, 'e': 0.317724}",25,10,-15.980350353625512,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1654,False,"{'a': 0.5, 'e': 0.31689775}",25,13,15.659936329198649,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1655,False,"{'a': 0.5, 'e': 0.316071}",20,0,-10.71819096600105,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1656,False,"{'a': 0.5, 'e': 0.31524375000000004}",20,11,6.565175381035299,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1657,False,"{'a': 0.5, 'e': 0.31441600000000003}",25,2,30.327134544655063,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1658,False,"{'a': 0.5, 'e': 0.31358775000000005}",20,5,3.3280339178068803,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1659,False,"{'a': 0.5, 'e': 0.312759}",20,15,0.1041776796717464,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1660,False,"{'a': 0.5, 'e': 0.31192975}",35,24,6.0014380335903255,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1661,False,"{'a': 0.5, 'e': 0.31110000000000004}",20,12,-34.218294419180474,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
1662,False,"{'a': 0.5, 'e': 0.31026975}",35,21,6.961328130442212,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1663,False,"{'a': 0.5, 'e': 0.309439}",20,10,6.60690393847656,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
1664,False,"{'a': 0.5, 'e': 0.30860775000000007}",25,11,-22.599350654707592,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1665,False,"{'a': 0.5, 'e': 0.30777600000000005}",25,0,-37.52265059716507,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
1666,False,"{'a': 0.5, 'e': 0.30694375000000007}",25,16,-24.746010182974228,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1667,False,"{'a': 0.5, 'e': 0.306111}",25,3,-16.466847699237718,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1668,False,"{'a': 0.5, 'e': 0.30527775}",25,14,8.464316363338693,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
1669,False,"{'a': 0.5, 'e': 0.30444400000000005}",20,7,-42.58050575614577,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
1670,False,"{'a': 0.5, 'e': 0.30360975}",20,10,5.261138613057067,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1671,False,"{'a': 0.5, 'e': 0.302775}",20,6,15.969641415015275,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1672,False,"{'a': 0.5, 'e': 0.30193975000000006}",20,16,6.428699260981441,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1673,False,"{'a': 0.5, 'e': 0.30110400000000004}",20,0,-8.082803537981754,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1674,False,"{'a': 0.5, 'e': 0.30026775000000006}",30,17,21.030864356552538,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1675,False,"{'a': 0.5, 'e': 0.299431}",30,19,18.90688105972199,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1676,False,"{'a': 0.5, 'e': 0.29859375}",20,13,5.276398288742661,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1677,False,"{'a': 0.5, 'e': 0.297756}",25,17,12.329613246163817,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1678,False,"{'a': 0.5, 'e': 0.29691775}",20,9,15.35276750742965,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1679,False,"{'a': 0.5, 'e': 0.296079}",25,13,18.677015572947194,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1680,False,"{'a': 0.5, 'e': 0.29523975}",25,9,11.809573931660521,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1681,False,"{'a': 0.5, 'e': 0.2944}",25,15,16.189997217098252,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1682,False,"{'a': 0.5, 'e': 0.29355975}",25,2,-31.952066707462052,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
1683,False,"{'a': 0.5, 'e': 0.29271900000000006}",25,6,-1.1258460640634678,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
1684,False,"{'a': 0.5, 'e': 0.29187775000000005}",30,16,-24.581071692649083,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1685,False,"{'a': 0.5, 'e': 0.2910360000000001}",30,13,9.035601346641611,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1686,False,"{'a': 0.5, 'e': 0.29019375000000003}",30,16,4.304153654538542,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1687,False,"{'a': 0.5, 'e': 0.289351}",20,0,-53.285191658842294,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
1688,False,"{'a': 0.5, 'e': 0.28850775000000006}",20,1,-6.617102753971038,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
1689,False,"{'a': 0.5, 'e': 0.28766400000000003}",30,1,-35.638323410767676,"{0: 22, 1: 5, 2: 1, 3: 0, 4: 1}",1
1690,False,"{'a': 0.5, 'e': 0.28681975000000004}",25,2,-4.3757616428815265,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
1691,False,"{'a': 0.5, 'e': 0.285975}",25,15,16.60480206497894,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1692,False,"{'a': 0.5, 'e': 0.28512975000000007}",20,12,-45.0537016334678,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
1693,False,"{'a': 0.5, 'e': 0.284284}",20,13,5.548599614476341,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1694,False,"{'a': 0.5, 'e': 0.28343775000000004}",30,12,-36.01446500170759,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1695,False,"{'a': 0.5, 'e': 0.28259100000000004}",25,11,-50.9726508370019,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
1696,False,"{'a': 0.5, 'e': 0.28174375000000007}",20,13,5.373940826078921,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1697,False,"{'a': 0.5, 'e': 0.28089600000000003}",20,16,6.7816120667552795,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1698,False,"{'a': 0.5, 'e': 0.28004775000000004}",25,5,-80.35115204919856,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",1
1699,False,"{'a': 0.5, 'e': 0.2791990000000001}",20,11,5.097946398775105,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1700,False,"{'a': 0.5, 'e': 0.27834975000000006}",25,13,9.801198955802988,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1701,False,"{'a': 0.5, 'e': 0.2775000000000001}",20,13,8.695683833201596,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1702,False,"{'a': 0.5, 'e': 0.27664975}",20,8,-20.626376039033875,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1703,False,"{'a': 0.5, 'e': 0.275799}",25,17,1.9222194376337034,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1704,False,"{'a': 0.5, 'e': 0.27494775000000005}",35,9,-96.82468513217489,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 2}",1
1705,False,"{'a': 0.5, 'e': 0.274096}",20,16,7.624621510550678,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1706,False,"{'a': 0.5, 'e': 0.27324375}",30,7,-39.39690791878756,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
1707,False,"{'a': 0.5, 'e': 0.27239100000000005}",30,20,1.163834963808208,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1708,False,"{'a': 0.5, 'e': 0.27153775}",20,8,-7.701211941852708,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1709,False,"{'a': 0.5, 'e': 0.27068400000000004}",30,12,16.06205301316692,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1710,False,"{'a': 0.5, 'e': 0.26982975}",20,10,14.877149309687702,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1711,False,"{'a': 0.5, 'e': 0.2689750000000001}",20,9,-47.5567753304711,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
1712,False,"{'a': 0.5, 'e': 0.26811975}",25,7,13.688148051174155,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1713,False,"{'a': 0.5, 'e': 0.26726400000000006}",20,10,-7.59678976645906,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1714,False,"{'a': 0.5, 'e': 0.26640775000000005}",20,8,3.6794057069746624,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1715,False,"{'a': 0.5, 'e': 0.265551}",25,18,2.235303914177187,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1716,False,"{'a': 0.5, 'e': 0.26469375000000006}",25,4,12.288263771272787,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
1717,False,"{'a': 0.5, 'e': 0.26383600000000007}",20,14,10.513869397567444,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1718,False,"{'a': 0.5, 'e': 0.26297775}",25,11,22.51647996633635,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1719,False,"{'a': 0.5, 'e': 0.262119}",35,24,-23.522711574599022,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1720,False,"{'a': 0.5, 'e': 0.26125975}",20,0,-9.101375830216767,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1721,False,"{'a': 0.5, 'e': 0.2604000000000001}",25,8,-26.282097911610403,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1722,False,"{'a': 0.5, 'e': 0.25953975000000007}",20,15,5.143794951792507,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1723,False,"{'a': 0.5, 'e': 0.258679}",25,10,-17.454777844816817,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1724,False,"{'a': 0.5, 'e': 0.25781775000000007}",20,14,10.12264475068822,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1725,False,"{'a': 0.5, 'e': 0.2569560000000001}",20,7,-13.440856230007462,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
1726,False,"{'a': 0.5, 'e': 0.25609375}",25,19,11.264082676636544,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1727,False,"{'a': 0.5, 'e': 0.255231}",20,13,-1.4015904350014774,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1728,False,"{'a': 0.5, 'e': 0.25436775}",35,19,17.05754139224439,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1729,False,"{'a': 0.5, 'e': 0.25350400000000006}",20,11,-39.82162680251989,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1730,False,"{'a': 0.5, 'e': 0.25263975000000005}",25,8,-31.639447204731212,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
1731,False,"{'a': 0.5, 'e': 0.2517750000000001}",25,3,-65.66477045726306,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 2}",1
1732,False,"{'a': 0.5, 'e': 0.25090975000000004}",20,15,-0.597257944647577,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1733,False,"{'a': 0.5, 'e': 0.25004400000000004}",35,11,-4.143872340913903,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 0}",1
1734,False,"{'a': 0.5, 'e': 0.2491777500000001}",25,0,-46.415206703893105,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
1735,False,"{'a': 0.5, 'e': 0.24831100000000006}",20,6,19.111719635895824,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1736,False,"{'a': 0.5, 'e': 0.24744375000000007}",20,11,14.056428074039045,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1737,False,"{'a': 0.5, 'e': 0.24657600000000002}",25,15,18.022157566807376,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1738,False,"{'a': 0.5, 'e': 0.24570775}",35,18,-1.8788055953609006,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 0}",1
1739,False,"{'a': 0.5, 'e': 0.24483900000000003}",30,18,-24.23855272448282,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1740,False,"{'a': 0.5, 'e': 0.24396974999999999}",35,0,8.29663565020332,"{0: 31, 1: 0, 2: 4, 3: 0, 4: 0}",0
1741,False,"{'a': 0.5, 'e': 0.24309999999999998}",25,13,3.9366960913909113,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1742,False,"{'a': 0.5, 'e': 0.24222975000000002}",25,1,-3.719639824791099,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
1743,False,"{'a': 0.5, 'e': 0.241359}",25,8,-2.3316405705455825,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1744,False,"{'a': 0.5, 'e': 0.24048775}",20,12,13.100987866115798,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1745,False,"{'a': 0.5, 'e': 0.23961600000000005}",25,3,-5.613592595954811,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1746,False,"{'a': 0.5, 'e': 0.23874375000000003}",20,9,-22.01353917352202,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1747,False,"{'a': 0.5, 'e': 0.23787100000000005}",20,7,-35.52727690665475,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
1748,False,"{'a': 0.5, 'e': 0.23699775}",20,0,18.449785435069803,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1749,False,"{'a': 0.5, 'e': 0.236124}",20,4,28.280709434561626,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1750,False,"{'a': 0.5, 'e': 0.23524975000000004}",20,15,3.193900268241723,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1751,False,"{'a': 0.5, 'e': 0.234375}",30,12,4.5909565424730765,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1752,False,"{'a': 0.5, 'e': 0.23349975}",30,18,-7.526254503515581,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
1753,False,"{'a': 0.5, 'e': 0.23262400000000005}",20,9,8.08483365870384,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1754,False,"{'a': 0.5, 'e': 0.23174775000000003}",25,12,-0.7658003387205645,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1755,False,"{'a': 0.5, 'e': 0.23087100000000005}",20,13,-12.530446595161955,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1756,False,"{'a': 0.5, 'e': 0.22999375}",20,8,-20.768998450262416,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1757,False,"{'a': 0.5, 'e': 0.229116}",20,12,-26.21270421050058,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1758,False,"{'a': 0.5, 'e': 0.22823775000000002}",20,15,-1.6853137903514561,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1759,False,"{'a': 0.5, 'e': 0.2273590000000001}",25,0,-15.452232694344026,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1760,False,"{'a': 0.5, 'e': 0.22647974999999998}",35,16,6.419820554572138,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
1761,False,"{'a': 0.5, 'e': 0.22560000000000002}",25,8,34.524661872178136,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1762,False,"{'a': 0.5, 'e': 0.22471975}",35,17,15.954294699730733,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1763,False,"{'a': 0.5, 'e': 0.223839}",20,15,9.871084042874651,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1764,False,"{'a': 0.5, 'e': 0.22295775000000007}",20,12,12.681103988939169,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1765,False,"{'a': 0.5, 'e': 0.22207600000000005}",20,13,13.832556416293723,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1766,False,"{'a': 0.5, 'e': 0.22119375000000008}",20,0,-32.56485447731551,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",1
1767,False,"{'a': 0.5, 'e': 0.22031100000000003}",25,0,-31.98125450543787,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",1
1768,False,"{'a': 0.5, 'e': 0.21942775000000003}",20,7,3.6432696862466933,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1769,False,"{'a': 0.5, 'e': 0.21854400000000007}",30,19,6.778887863230015,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1770,False,"{'a': 0.5, 'e': 0.21765975000000004}",25,17,17.093639297266215,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1771,False,"{'a': 0.5, 'e': 0.21677500000000005}",20,0,-4.708165734546786,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1772,False,"{'a': 0.5, 'e': 0.21588975}",20,14,11.6217588841304,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1773,False,"{'a': 0.5, 'e': 0.21500400000000008}",20,14,11.3509919084466,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1774,False,"{'a': 0.5, 'e': 0.21411775}",25,12,-1.9702638939024224,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1775,False,"{'a': 0.5, 'e': 0.21323100000000006}",25,17,0.09752956033437421,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1776,False,"{'a': 0.5, 'e': 0.21234375000000005}",30,23,13.35974352272622,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1777,False,"{'a': 0.5, 'e': 0.2114560000000001}",25,7,-5.0614340142328835,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
1778,False,"{'a': 0.5, 'e': 0.21056775000000005}",25,5,-6.0802894392376,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
1779,False,"{'a': 0.5, 'e': 0.20967900000000006}",20,8,23.750575350387333,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1780,False,"{'a': 0.5, 'e': 0.20878975}",20,4,12.381300404077232,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
1781,False,"{'a': 0.5, 'e': 0.20790000000000008}",20,10,-4.335765868663817,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1782,False,"{'a': 0.5, 'e': 0.20700975}",20,9,19.06900866580209,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1783,False,"{'a': 0.5, 'e': 0.20611900000000005}",20,14,8.885554022529991,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
